WKT;id;nom;type;uri
"MULTIPOINT ((900965.703146289 6444827.59111528))";"2329655510";;crossing#marked;http
"MULTIPOINT ((900954.489219543 6444865.12046647))";"2329655540";;crossing#uncontrolled;http
"MULTIPOINT ((900919.557578529 6444927.55140378))";"2329655545";;crossing#marked;http
"MULTIPOINT ((900867.938647691 6444717.19691713))";"2329961701";Le Ranch;amenity#restaurant;http
"MULTIPOINT ((900834.724294406 6444687.56477429))";"2329961751";Pharmacie Rolland-Lebre;amenity#pharmacy;http
"MULTIPOINT ((900836.246553064 6444694.0590029))";"2329961753";;amenity#bench;http
"MULTIPOINT ((900849.706114368 6444733.1642773))";"2329961759";;amenity#bench;http
"MULTIPOINT ((900844.573805671 6444151.61406363))";"2329987469";;crossing#marked;http
"MULTIPOINT ((900838.229585201 6444160.29860214))";"2329987470";;crossing#marked;http
"MULTIPOINT ((900844.196629334 6444165.71422338))";"2329987473";;crossing#marked;http
"MULTIPOINT ((900659.227226289 6444421.53661523))";"2329987618";;crossing#marked;http
"MULTIPOINT ((901217.340691799 6444285.80060112))";"2329997026";Couleur Soleil - Grand Adret;highway#bus_stop;http
"MULTIPOINT ((900540.095660757 6444336.01538555))";"2330022362";Accès Centre Bourg;information#map;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900616.723969241 6444360.04733707))";"2330022367";L'Escale du Vercors;amenity#restaurant;http
"MULTIPOINT ((900638.269184088 6444368.29947192))";"2330022368";La D'zapi;amenity#restaurant;http
"MULTIPOINT ((900716.180875785 6444489.04919702))";"2330022370";La Marguerite;amenity#restaurant;http
"MULTIPOINT ((900636.447439868 6444349.12785813))";"2330022371";La Taverne;amenity#restaurant;http
"MULTIPOINT ((900613.014718716 6444335.92545595))";"2330022385";Le Mekong;amenity#restaurant;http
"MULTIPOINT ((900626.176064791 6444377.02074648))";"2330022386";;amenity#restaurant;http
"MULTIPOINT ((900631.627853247 6444386.1976238))";"2330022387";;tourism#hotel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((898963.528609677 6440075.07701123))";"2331189479";Auberge des Deux Moucherolles;amenity#restaurant;http
"MULTIPOINT ((898965.199932922 6440077.01956556))";"2331189480";Auberge des Deux Moucherolles;tourism#hotel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((900192.800978628 6442149.8457103))";"2331189481";La Font de la Maie;place#neighbourhood;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900824.975753993 6444270.65759534))";"2331189482";Le Christiania;tourism#hotel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((898657.908897511 6439758.60835703))";"2331189490";;crossing#marked;http
"MULTIPOINT ((898822.542822113 6439866.32559883))";"2331189493";;tourism#guest_house;http://purl.org/choucas.ign.fr/oor#chambre_d'hôtes
"MULTIPOINT ((898959.932283719 6440088.96311407))";"2331189505";;crossing#marked;http
"MULTIPOINT ((900407.718265849 6443587.01185344))";"2331189511";;leisure#picnic_table;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((900391.750731465 6443608.38753504))";"2331189512";;leisure#picnic_table;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((900378.934081869 6443942.22525434))";"2331189515";;crossing#marked;http
"MULTIPOINT ((900374.220486814 6444037.08138027))";"2331189518";;crossing#marked;http
"MULTIPOINT ((900690.513013507 6444452.43889781))";"2331206773";La Bergerie;amenity#restaurant;http
"MULTIPOINT ((900715.268761444 6444458.79487522))";"2331206774";La Grassolle;amenity#restaurant;http
"MULTIPOINT ((900693.162085055 6444455.74699502))";"2331206780";;amenity#restaurant;http
"MULTIPOINT ((900766.742541505 6444693.36760077))";"2331259290";Au Vieux Chaudron;amenity#restaurant;http
"MULTIPOINT ((900798.292896066 6444470.03468265))";"2331259296";Crèperie de l'Ours;amenity#restaurant;http
"MULTIPOINT ((900598.378720403 6444394.12449508))";"2331259302";Hôtel Les Bruyères;tourism#hotel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((900811.888160041 6444663.26879082))";"2331259303";Hôtel du Gerbier;tourism#hotel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((900776.743512254 6444564.23520583))";"2331259308";La Calèche;amenity#restaurant;http
"MULTIPOINT ((900659.221842414 6444514.3222485))";"2331259311";La Tanière;amenity#restaurant;http
"MULTIPOINT ((900760.562763896 6444614.16099613))";"2331259313";Le Fairway;amenity#restaurant;http
"MULTIPOINT ((900691.141399841 6444496.35189582))";"2331259314";Hiboubox;amenity#restaurant;http
"MULTIPOINT ((900823.814738673 6444467.30395739))";"2331259315";Le Matafan;amenity#restaurant;http
"MULTIPOINT ((900821.378691352 6444447.66792844))";"2331259317";Le Nemo;amenity#restaurant;http
"MULTIPOINT ((900814.33072845 6444453.77394229))";"2331259318";Le P'tit Bouchon;amenity#restaurant;http
"MULTIPOINT ((900810.373260066 6444478.75929823))";"2331259320";Le Petit Paysan;amenity#restaurant;http
"MULTIPOINT ((900807.319475803 6444658.45400593))";"2331259324";No Comment;amenity#restaurant;http
"MULTIPOINT ((900737.265222545 6444618.74177954))";"2331259326";Pharmacie du Parc;amenity#pharmacy;http
"MULTIPOINT ((900794.832419887 6444645.27140982))";"2331259336";;amenity#restaurant;http
"MULTIPOINT ((900883.17169551 6444988.71314013))";"2332317000";;crossing#marked;http
"MULTIPOINT ((900483.624762838 6444838.90214426))";"2334449932";;bench#yes;http
"MULTIPOINT ((900478.597152127 6444850.74087251))";"2334449937";;bench#no;http
"MULTIPOINT ((902039.757979022 6443559.20372434))";"2346939585";Pont de l'Amour 1109 m;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901348.531204273 6444234.71358669))";"2346939608";;amenity#bench;http
"MULTIPOINT ((900382.835415971 6443899.40295827))";"236240706";Chemin de la Bessia;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((900329.406897471 6443022.60352183))";"236241482";Route de la Côte 2000;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((900571.061490389 6442359.34844503))";"236241483";Route de la Côte 2000;highway#tertiary;http
"MULTIPOINT ((904581.879258762 6439029.54336844))";"2364640814";Sous le Gerbier;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((904587.285284551 6439116.73166834))";"2364640817";;barrier#lift_gate;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((901135.512641507 6444084.35469947))";"2365500849";Les Violettes;highway#bus_stop;http
"MULTIPOINT ((904715.329662066 6441787.25888032))";"2378755101";Baraque du Col vert;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((904682.788183239 6441120.11057602))";"2378755103";Sous le Ranc des Agnelons;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((904729.068119781 6440459.00242816))";"2383044316";Bois de Prélenfrey;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901779.326308262 6432929.99605482))";"238916632";Route de Pey Bousou;highway#tertiary;http
"MULTIPOINT ((901021.261690258 6444771.69645405))";"24222679";Rue du Docteur Lefrançois;highway#tertiary;http
"MULTIPOINT ((901044.823772579 6444570.34460094))";"24222680";Chemin de la Croix Margot;highway#tertiary;http
"MULTIPOINT ((900519.825832955 6444495.68690868))";"24222682";Avenue du Royans;highway#tertiary;http
"MULTIPOINT ((902511.002472596 6445166.62851139))";"24226883";Route des Chaberts;highway#tertiary;http
"MULTIPOINT ((901200.104455635 6444291.96427234))";"24226996";Rue du Professeur Debré;highway#tertiary;http
"MULTIPOINT ((900686.340731874 6444647.74231826))";"24226997";Impasse du Camp d'Ambel;highway#unclassified;http
"MULTIPOINT ((900733.111636933 6444439.84418252))";"24227122";Rue de la Paix;highway#unclassified;http
"MULTIPOINT ((900840.053714332 6444469.0100812))";"24227124";Rue de la République;highway#pedestrian;http
"MULTIPOINT ((900948.760467653 6444457.54357854))";"24227126";Rue de l'Adret;highway#unclassified;http
"MULTIPOINT ((900741.412849306 6444412.51484295))";"24227128";Rue Gambetta;highway#unclassified;http
"MULTIPOINT ((903721.151285138 6434830.91294546))";"244069561";Route du Col de l'Arzelier;highway#secondary;http
"MULTIPOINT ((904921.13391837 6434649.82895357))";"2449097758";Pré du Playnet;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((900986.468860315 6444869.60002541))";"2468007619";Galizon;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901904.061179943 6445046.70907303))";"2468007625";La Cote;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901764.786544302 6444835.60842006))";"2468007639";Les Vières;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((901699.680374669 6444905.61139303))";"2468007718";;man_made#water_tap;http
"MULTIPOINT ((904489.204696457 6435706.64199703))";"2514234434";Col de l'Arzelier;bench#no;http
"MULTIPOINT ((898014.63382968 6438666.18042662))";"251490266";Anneau d'initiation;piste:difficulty#novice;http
"MULTIPOINT ((897983.42946029 6438528.69285811))";"251490267";Anneau d'initiation;piste:difficulty#novice;http
"MULTIPOINT ((898184.43565994 6438623.30262437))";"251490269";;piste:difficulty#novice;http
"MULTIPOINT ((898169.226982994 6438738.24294332))";"251490270";;piste:difficulty#novice;http
"MULTIPOINT ((898191.295526152 6438649.89998443))";"251493502";;piste:difficulty#novice;http
"MULTIPOINT ((897623.579640627 6438540.24742463))";"251496446";;piste:difficulty#intermediate;http
"MULTIPOINT ((897657.011615429 6438271.84417279))";"251496447";;piste:difficulty#intermediate;http
"MULTIPOINT ((897728.587064357 6438027.53902244))";"251496448";;piste:difficulty#intermediate;http
"MULTIPOINT ((897680.220730306 6439094.88842449))";"251497984";;piste:difficulty#intermediate;http
"MULTIPOINT ((898064.400017045 6439064.15598573))";"251497985";;piste:difficulty#easy;http
"MULTIPOINT ((897731.918234597 6438476.64769507))";"251507030";;piste:difficulty#advanced;http
"MULTIPOINT ((897670.492851254 6438363.69538403))";"251507042";;piste:difficulty#intermediate;http
"MULTIPOINT ((898034.954928506 6438465.96593103))";"251507048";;piste:difficulty#novice;http
"MULTIPOINT ((897787.759694953 6438314.58305854))";"251507051";;piste:difficulty#intermediate;http
"MULTIPOINT ((897795.156381146 6438185.37104701))";"251507054";;piste:difficulty#intermediate;http
"MULTIPOINT ((897794.565014279 6438616.4540833))";"251507057";;piste:difficulty#novice;http
"MULTIPOINT ((897642.86204601 6438471.82972383))";"251507061";;piste:difficulty#intermediate;http
"MULTIPOINT ((897886.383016129 6438330.96077128))";"251507064";;piste:difficulty#novice;http
"MULTIPOINT ((897798.278079723 6438561.58713592))";"251507066";;piste:difficulty#novice;http
"MULTIPOINT ((897826.43096342 6438427.64678604))";"251507068";;piste:difficulty#novice;http
"MULTIPOINT ((900706.055930039 6444735.63589498))";"254096465";Patinoire André Ravix;building#yes;HTTP
"MULTIPOINT ((900761.390136195 6444784.68280617))";"254096479";Centre aquatique;building#yes;HTTP
"MULTIPOINT ((901103.231685063 6443700.67957541))";"254096482";Cité scolaire Jean Prévost;building#school;HTTP
"MULTIPOINT ((903084.743418457 6441756.23701364))";"254096862";Bergerie de la Fauge;building#yes;HTTP
"MULTIPOINT ((900548.736306583 6444181.70227648))";"254097162";Cabinet Medical des Bains;amenity#doctors;http
"MULTIPOINT ((901008.928720456 6444980.8921105))";"2558538735";;barrier#gate;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((901027.33237603 6445010.7125524))";"2558538740";;barrier#gate;http://purl.org/choucas.ign.fr/oor#barrière
"MULTIPOINT ((901154.817940643 6444062.08890531))";"262316317";Les Violettes;highway#bus_stop;http
"MULTIPOINT ((900771.352404951 6444497.16622834))";"26697376";Villard-de-Lans;place#village;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900350.826566195 6444242.3444186))";"2675748166";L'Essarton;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((903709.693813204 6435780.67250774))";"277500811";Chemin de Champialat;highway#path;http
"MULTIPOINT ((903983.915588619 6437657.88230276))";"277501144";DH des Clots;highway#path;http
"MULTIPOINT ((903910.923689414 6434911.44919432))";"2825088428";Salicon;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900759.838088767 6444446.56744927))";"2833550204";Crêperie Crêpe Trotteur;amenity#restaurant;http
"MULTIPOINT ((902009.612954421 6441365.261119))";"29288360";Pré des Preys;aerialway#gondola;http://purl.org/choucas.ign.fr/oor#télécabine
"MULTIPOINT ((902453.419288372 6440576.83697724))";"29288361";Refuge;aerialway#chair_lift;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((901944.335383074 6440777.32114136))";"29288388";Côte 2000;aerialway#gondola;http://purl.org/choucas.ign.fr/oor#télécabine
"MULTIPOINT ((900832.892823652 6438806.32994767))";"29288606";Grand Buisson;aerialway#chair_lift;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((900685.266440066 6437362.5163618))";"29288608";Belvédère;aerialway#chair_lift;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((902604.828850546 6440065.24738071))";"29330658";Jaux 2;aerialway#drag_lift;http://purl.org/choucas.ign.fr/oor#téléski
"MULTIPOINT ((902180.559145634 6441652.26922447))";"29330762";Glovettes;aerialway#chair_lift;http://purl.org/choucas.ign.fr/oor#télésiège
"MULTIPOINT ((900979.060172539 6444692.23865545))";"30221206";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900673.821442224 6444392.46226284))";"30221861";Place des Martyrs;highway#service;http
"MULTIPOINT ((900671.840139752 6444394.81457443))";"30221863";Église Saint-Bonet;amenity#place_of_worship;http://purl.org/choucas.ign.fr/oor#bâtiment_religieux
"MULTIPOINT ((900817.60212801 6444446.30764651))";"30221866";Rue Jules Masson;highway#pedestrian;http
"MULTIPOINT ((900866.926278871 6444198.22979995))";"3049352452";;tourism#picnic_site;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((901287.807624302 6444468.32224626))";"3049355986";;tourism#picnic_site;http://purl.org/choucas.ign.fr/oor#aire_de_pique-nique
"MULTIPOINT ((901281.543646891 6444467.23028067))";"3049355987";;leisure#playground;http://purl.org/choucas.ign.fr/oor#parc
"MULTIPOINT ((902318.55108624 6433832.83465209))";"307084625";;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((903014.069688427 6433770.75762326))";"307084626";;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((903132.021621109 6434221.66265602))";"307084629";;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((902859.433367421 6435909.79171344))";"307084631";Ruisseau Chorier;waterway#stream;"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau"
"MULTIPOINT ((903087.358080383 6433726.40904682))";"307084632";Ruisseau de la Chapelle;waterway#stream;"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau"
"MULTIPOINT ((904217.754401901 6435170.92788733))";"307084633";Ruisseau de la Chapelle;waterway#stream;"http://purl.org/choucas.ign.fr/oor#cours_d&apos;eau"
"MULTIPOINT ((903980.379070881 6434944.67462933))";"307084634";;tunnel#culvert;http://purl.org/choucas.ign.fr/oor#tunnel
"MULTIPOINT ((901629.225194547 6431234.48035064))";"307221124";;natural#cliff;http://purl.org/choucas.ign.fr/oor#falaise
"MULTIPOINT ((901986.757158189 6430850.75838519))";"307221125";;natural#cliff;http://purl.org/choucas.ign.fr/oor#falaise
"MULTIPOINT ((901442.075940342 6433021.8319948))";"307221127";Route des Traverses;highway#tertiary;http
"MULTIPOINT ((901282.089826155 6432729.71980302))";"307221130";Ruisseau Raffin;boundary#administrative;http://purl.org/choucas.ign.fr/oor#division_territoriale_administrative
"MULTIPOINT ((901858.524352281 6432538.40733471))";"307221137";;boundary#administrative;http://purl.org/choucas.ign.fr/oor#division_territoriale_administrative
"MULTIPOINT ((903913.569047929 6442595.60389754))";"307500556";GTV;highway#path;http
"MULTIPOINT ((901740.791390441 6435400.97825806))";"3100544411";Font Bessou;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((902088.196069636 6435627.94671612))";"3100544412";Font du Mas;information#guidepost;http://purl.org/choucas.ign.fr/oor#panneau
"MULTIPOINT ((904672.25635812 6443752.05940013))";"3126794705";Roc Cornafion;natural#peak;http://purl.org/choucas.ign.fr/oor#sommet
"MULTIPOINT ((900904.899155034 6444240.48270322))";"32127412";Avenue du Professeur Nobécourt;highway#tertiary;http
"MULTIPOINT ((900698.074039246 6444450.87044314))";"32127413";Rue Jean Moulin;highway#tertiary;http
"MULTIPOINT ((900582.536002853 6444820.00679486))";"32127414";Avenue des Sagnes;highway#tertiary;http
"MULTIPOINT ((900790.244540768 6444678.51621941))";"32127415";Mure Ravaud;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900776.706056912 6444669.76982942))";"32127416";Place Mure Ravaud;highway#service;http
"MULTIPOINT ((901059.849128299 6444429.36787328))";"32127650";Rue de l'Adret;highway#tertiary;http
"MULTIPOINT ((901264.644565375 6444126.74309421))";"32127657";Chemin des Bartavelles;highway#tertiary;http
"MULTIPOINT ((901142.283569448 6444633.48254493))";"32128390";Les Gémeaux 2;highway#service;http
"MULTIPOINT ((900129.093302479 6437764.18589562))";"321657797";Stade ESF;piste:difficulty#intermediate;http
"MULTIPOINT ((900279.084613619 6437568.43789492))";"321657798";;piste:difficulty#novice;http
"MULTIPOINT ((900514.933594259 6444663.32285647))";"32198881";Chemin des Plâtres;highway#steps;http
"MULTIPOINT ((900995.756710099 6444524.79568221))";"32199060";Croix Margot;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901814.206228868 6444945.90954233))";"32199248";Route des Vières;highway#track;http
"MULTIPOINT ((900986.23474706 6444893.92947884))";"32199249";Impasse Meillarot;highway#unclassified;http
"MULTIPOINT ((900770.854356842 6444434.46624578))";"32205402";Rue Vaucanson;highway#unclassified;http
"MULTIPOINT ((900734.930472115 6444499.90189156))";"32205403";Place de la Libération;highway#tertiary;http
"MULTIPOINT ((900841.582892764 6444539.48748597))";"32205406";Passage des Bessonnets;highway#service;http
"MULTIPOINT ((901068.171388881 6444561.78837415))";"32205602";La Poussignière;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900949.822826018 6444275.10061656))";"32207247";Rue du Vercors;highway#unclassified;http
"MULTIPOINT ((900989.767120725 6444352.0384859))";"32207248";Rue du Professeur Lesne;highway#unclassified;http
"MULTIPOINT ((901397.102582781 6443959.87517818))";"32207251";Avenue Impératrice Zita;highway#unclassified;http
"MULTIPOINT ((900613.810030496 6444397.59859838))";"32207255";Rue Victor Hugo;highway#unclassified;http
"MULTIPOINT ((900721.243771211 6444264.08398982))";"32207392";Rue de Bellevue;highway#unclassified;http
"MULTIPOINT ((901506.612534043 6441659.48548132))";"322076021";Pré des Prés;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((902495.453588149 6441081.12313118))";"322076026";Pré des Prés;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((902404.082943647 6441049.03244793))";"322076030";Refuge;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((902503.359275113 6440098.49990822))";"322076031";Refuge;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((901530.051674247 6441614.46337792))";"322076426";Côte 2000;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((900489.426194116 6439161.12785683))";"322077819";Grand Buisson;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((901318.968440228 6438306.84664868))";"322077820";Grand Buisson;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((900315.312514817 6437799.38186125))";"322077822";Belvédère;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((901146.518435435 6436822.5548334))";"322077823";Belvédère;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((900872.253640356 6444693.33437901))";"322080270";Le Dauphin;tourism#hotel;http://purl.org/choucas.ign.fr/oor#hôtel
"MULTIPOINT ((900451.7934233 6444556.15819808))";"32232279";;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900551.547835962 6444643.1828484))";"32258826";Rue de la Chapelle en Vercors;highway#unclassified;http
"MULTIPOINT ((900849.158649406 6444422.145587))";"32258961";Rue Antoine Roux-Fouillet;highway#unclassified;http
"MULTIPOINT ((900791.95722188 6444544.20592347))";"32259323";Villard-de-Lans;amenity#post_office;http://purl.org/choucas.ign.fr/oor#bureau_de_poste
"MULTIPOINT ((900828.535849206 6444534.94687641))";"32259324";Mairie de Villard-de-Lans;amenity#townhall;http://purl.org/choucas.ign.fr/oor#mairie
"MULTIPOINT ((901041.306479263 6444485.73369997))";"32265026";Les Laîches;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900924.072228531 6444483.831088))";"32265320";Les Bessonnets;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900843.872606659 6444728.6073115))";"32265868";Villard-de-Lans − Gare Routière;amenity#bus_station;http
"MULTIPOINT ((900689.087656335 6444505.34363514))";"32266152";Rue des Pionniers;highway#pedestrian;http
"MULTIPOINT ((901749.692901338 6442211.09273261))";"322677092";Glovettes;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((902662.010140809 6441027.87966961))";"322677094";Glovettes;aerialway#station;http://purl.org/choucas.ign.fr/oor#gare
"MULTIPOINT ((901023.053230755 6444467.4702437))";"32301183";Chemin de la Croix Margot;highway#tertiary;http
"MULTIPOINT ((901012.621369254 6444467.06939891))";"32301186";Chemin de la Croix Margot;highway#tertiary;http
"MULTIPOINT ((900532.731576808 6444350.6531457))";"32335257";Glénat;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((900668.838500029 6444339.42083084))";"32493943";Rue Abbé Ravaud;highway#path;http
"MULTIPOINT ((900905.351123826 6444803.68025847))";"32496462";Fichetaire haut;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((902746.56911952 6445102.94374326))";"33119947";Route des Espinasses;highway#unclassified;http
"MULTIPOINT ((900628.862021377 6444469.57463079))";"33120552";Rue du Lycée Polonais;highway#tertiary;http
"MULTIPOINT ((905073.702546912 6436456.98005056))";"331960788";L'Arzelier;highway#bus_stop;http
"MULTIPOINT ((904502.060964571 6435737.73523446))";"331960797";Col de l'Arzelier;mountain_pass#yes;http://purl.org/choucas.ign.fr/oor#col
"MULTIPOINT ((900890.472872799 6444957.7243732))";"333091561";;amenity#fuel;http
"MULTIPOINT ((900650.633616519 6444402.36847027))";"333095736";;amenity#drinking_water;http://purl.org/choucas.ign.fr/oor#fontaine
"MULTIPOINT ((901473.227461943 6444090.00332012))";"33399424";Chemin de la Fauge;highway#unclassified;http
"MULTIPOINT ((901219.499606512 6443597.69406215))";"33399426";Rue de Tintaine;highway#unclassified;http
"MULTIPOINT ((901132.569199288 6444063.48345269))";"33399432";Les Violettes;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901079.885694357 6444359.43517818))";"33399435";Le Pré Pour Tous;highway#path;http
"MULTIPOINT ((902044.713401669 6443567.86571085))";"33404032";Pont de l'Amour;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((902728.063976808 6443250.53965522))";"33404035";;bridge#yes;http://purl.org/choucas.ign.fr/oor#pont
"MULTIPOINT ((902440.024239058 6442048.64096764))";"33404039";boa;highway#path;http
"MULTIPOINT ((902116.047958302 6442932.99932747))";"33404043";Parking des Clots;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901732.721130831 6443303.06499629))";"33404044";Route des Clots;highway#unclassified;http
"MULTIPOINT ((901696.746105714 6443526.00226549))";"33404048";Chemin du Père Noël;highway#track;http
"MULTIPOINT ((901823.57176345 6444121.9663774))";"33901269";Rue du Col Vert;highway#unclassified;http
"MULTIPOINT ((901767.452415999 6443640.83121629))";"33901273";Chemin de Bois Damier;highway#track;http
"MULTIPOINT ((901853.779487902 6443815.16986513))";"33901274";Chemin des Traces;highway#track;http
"MULTIPOINT ((901359.913449595 6443668.3441345))";"33901275";Chemin du Père Noël;highway#track;http
"MULTIPOINT ((901377.251493925 6443726.47379538))";"33901278";Allée Jean Prévost;highway#service;http
"MULTIPOINT ((900919.819143376 6443671.3662706))";"33901281";Chemin de Bessia;highway#track;http
"MULTIPOINT ((900453.255314308 6443567.60730376))";"33901283";Chemin de l'Achard;highway#unclassified;http
"MULTIPOINT ((900819.287538897 6444827.43602556))";"33901291";Fichetaire bas;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((901559.85772222 6444253.76162984))";"33901312";Rue Albert Piètri;highway#tertiary;http
"MULTIPOINT ((901339.765995884 6444468.67286854))";"33901323";Impasse des Quatre Montagnes;highway#path;http
"MULTIPOINT ((901678.142850913 6444578.33313178))";"33901325";Chemin Vert;highway#path;http
"MULTIPOINT ((901135.629585179 6443975.60126927))";"33901331";Parking des Gauchets;amenity#parking;http://purl.org/choucas.ign.fr/oor#parking
"MULTIPOINT ((899001.920655661 6439234.35196891))";"339131805";Chemin de la Balme;highway#unclassified;http
"MULTIPOINT ((898675.166187373 6439574.67619708))";"339132994";Résidence Bois Joli;highway#service;http
"MULTIPOINT ((900633.662770546 6444586.53847666))";"33958364";Rue de la Chapelle en Vercors;highway#unclassified;http
"MULTIPOINT ((900793.4510345 6444451.46759242))";"33958365";Rue Girard;highway#pedestrian;http
"MULTIPOINT ((901125.410917499 6444619.88556455))";"33958367";Les Gémeaux 2;highway#service;http
"MULTIPOINT ((900764.198533666 6444505.26988789))";"33958372";Rue du Docteur Beviere;highway#service;http
"MULTIPOINT ((900275.960528994 6442601.1513911))";"33967667";Route de Corrençon;highway#tertiary;http
"MULTIPOINT ((900495.959152734 6442152.40780411))";"33967676";Chemin des Guillets;highway#unclassified;http
"MULTIPOINT ((900512.583186665 6443667.89794736))";"33967678";Voie verte;highway#path;http
"MULTIPOINT ((901021.879105849 6444987.9401898))";"33999709";Impasse Meillarot;highway#unclassified;http
"MULTIPOINT ((903084.748306294 6433983.31241836))";"34055020";Château-Bernard;place#village;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((899000.537811831 6440137.37826847))";"34055047";Corrençon-en-Vercors;place#village;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((901308.727898302 6432392.9717126))";"34055316";Saint-Andéol;place#village;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900945.39209093 6444329.77918642))";"34359787";Rue du Docteur Pierret;highway#unclassified;http
"MULTIPOINT ((900696.122047387 6444493.57580335))";"34359789";Rue des Pionniers;highway#pedestrian;http
"MULTIPOINT ((900740.649872911 6444498.28841838))";"34359790";Place de la Libération;highway#pedestrian;http
"MULTIPOINT ((898860.760701319 6439809.6542423))";"3463233738";Les Piccauds;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((898914.367927233 6439919.71233898))";"3463233739";Les Rambins;place#hamlet;http://purl.org/choucas.ign.fr/oor#place
"MULTIPOINT ((900641.697957464 6443871.72782641))";"347504383";Chemin de Bessia;highway#track;http
